Participant_ID,Duration (in seconds),Native_English_Speaker,gender,age,educationlevel,educationlevel_7_TEXT,nationality,NEP1,NEP2,NEP3,NEP4,NEP5,NEP6,NEP7,NEP8,NEP9,NEP10,NEP11,NEP12,NEP13,NEP14,NEP15,BFI23,BFI24,BFI25,BFI26,BFI27,BFI28,BFI29,BFI30,BFI31,BFI32,BFI33,BFI12,BFI13,BFI14,BFI15,BFI16,BFI17,BFI18,BFI19,BFI20,BFI21,BFI22,BFI1,BFI2,BFI3,BFI4,BFI5,BFI6,BFI7,BFI8,BFI9,BFI10,BFI11,BFI34,BFI35,BFI36,BFI37,BFI38,BFI39,BFI40,BFI41,BFI42,BFI43,BFI44,Matthew_prompt_1,Matthew_prompt_2,Matthew_prompt_3,Matthew_prompt_4,Matthew_prompt_5,Matthew_prompt_6,Matthew_prompt_7,Matthew_prompt_8,Matthew_prompt_9,Matthew_prompt_10,Matthew_prompt_11,Abi_prompt_1,Abi_prompt_2,Abi_prompt_3,Abi_prompt_4,Abi_prompt_5,Abi_prompt_6,Abi_prompt_7,Abi_prompt_8,Abi_prompt_9,Abi_prompt_10,Susan_Prompt_1,Susan_Prompt_2,Susan_Prompt_3,Susan_Prompt_4,Susan_Prompt_5,Susan_Prompt_6,Susan_Prompt_7,Susan_Prompt_8,Susan_Prompt_9,Susan_Prompt_10,Susan_Prompt_11,Susan_Prompt_12,Claudia_prompt_1,Claudia_prompt_2,Claudia_prompt_3,Claudia_prompt_4,Claudia_prompt_5,Claudia_prompt_6,Claudia_prompt_7,Claudia_prompt_8,Claudia_prompt_9,Claudia_prompt_10,Claudia_prompt_11,Claudia_prompt_12,Greg_prompt_1,Greg_prompt_2,Greg_prompt_3,Greg_prompt_4,Greg_prompt_5,Greg_prompt_6,Greg_prompt_7,Greg_prompt_8,Greg_prompt_9,Greg_prompt_10,Greg_prompt_11
5fa4faf94527261b54915c03,2139,Yes,Female,39,Bachelor's Degree,NA,South Africa,4,1,5,1,5,1,3,2,4,1,5,1,5,1,4,4,2,4,5,3,5,4,4,1,4,5,5,5,4,5,3,3,4,4,5,1,1,3,3,5,3,3,1,5,4,2,5,3,2,3,2,5,4,4,2,2,4,3,3,Matthwe my neigbour lets see how much public trabsport cost then take it from there. That would also reduce the carbon footprint.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Well if you don't have problems with second-hand clothes, then go ahead. You will find them at reasonable prices too.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hi Susan, definitely that is such a great idea. The planet will thank you for that.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hey Claudia, that is such a great idea as you will also be saving some money. Just bring water from home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg my friend, eating meat is so good for our bodies. I doubt very much that eating less meat will reduce the carbon footprint.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60512e514abc6efb1d27d863,2212,Yes,Female,29,Bachelor's Degree,NA,South Africa,1,3,4,3,3,1,5,2,5,3,3,3,3,1,3,3,2,5,4,5,4,3,5,2,5,5,5,5,1,4,4,4,4,2,5,2,5,4,4,5,1,5,1,5,4,1,5,4,1,2,2,5,3,1,5,5,5,3,5,"Hey Matthew, I hear what you are saying and it is true. One can become so dependent on traveling to work with a vehicle especially due to time saving.","Have you tried cycling to work, gets you there fast and you don't have to buy petrol to get to and from places.",It could also benefit your health since you will be active either walking to work or just cycling.,NA,NA,NA,NA,NA,NA,NA,NA,"Hey there Abi, I love where you are going with this. Firstly, the best clothes one can find comes from second-hand stores and thrifting.",One can find gems that might not be accessible to others so you know you will be the only one there with that specific outfit.,It is a great money saver because you pay way less for clothes than you would if you were to buy them new.,NA,NA,NA,NA,NA,NA,NA,"Hey Susan, that sounds like a great idea. Your granddaughter could be onto something. Plus this could result in a great bonding activity you and your granddaughter could do together.","In fact, this will be great for our earth since your action could result in us having a more sustainable earth.","It also helps our waste workers, since they have to do all the recycling themselves so you will be doing them a huge service.",NA,NA,NA,NA,NA,NA,NA,NA,NA,Hi there Claudia. Well I certainly can see the benefit in doing that.,"If you think about the cost of buying all those bottled water from the vending machine, this seems like a money saver.",And you also save the earth by not using more plastic goods than you need to.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hi Greg, I am for that idea which you have. It could be super beneficial for your health.",I have been doing my own research and found that eating less meat has more benefits than one can think.,It also gives animals a chance to actually see their lives to the end to when they will actually die not just dying because of someone out there wanting to eat meat.,"Did you know that eating meat results in our body odor smelling more foul than if you were to not eat meat. That includes one's breath, armpits and stool.",Not to mention parasites.,NA,NA,NA,NA,NA,NA
6065a8becc1f681d7a36115e,2860,Yes,Female,34,High school diploma,NA,Prefer not to say,1,4,5,3,5,1,3,4,5,5,1,1,4,5,5,2,5,3,4,4,2,5,2,3,5,4,5,3,5,5,5,2,4,5,5,2,2,1,4,4,5,4,1,5,2,4,5,3,2,2,1,4,2,1,5,3,4,2,5,"Matthew, how about we create a lift club with our neighbour.",Maybe you can get a bicycle instead,NA,NA,NA,NA,NA,NA,NA,NA,NA,"That would save you some money too, so you should really consider it.","And plus, you get quality clothes at the second hand shops",NA,NA,NA,NA,NA,NA,NA,NA,"She is right, you can get her to help you also and separate all the recyclable trash... Use some as storage containers at the house.",You can also make money with recycling while saving the environment at the same time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,that is actually a very good idea and make sure you get a BPA free reusable bottle,"That would save you from spending money on bottled water everyday, so I support your idea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg, that actually is a good idea and a huge step toward living healthy.","In support of your decision, we can start this together and know we have each other for support",NA,NA,NA,NA,NA,NA,NA,NA,NA
60897f81d4a682307c628739,2292,Yes,Female,22,High school diploma,NA,South Africa,2,4,4,3,4,3,3,4,3,4,3,3,4,2,4,3,3,4,4,2,4,4,5,3,5,4,5,5,3,4,4,4,4,3,4,2,4,3,4,5,3,4,2,1,4,2,4,4,2,4,3,5,3,3,4,4,4,3,4,"Matthew, imagine how many people who have cars are so used to driving and don't think about the emissions from the gases. Its time to change your perspective and get you thinking a lot more about the environment.","Firstly, using public transport like the subway is so much better since there's more people who are travelling in one mode of transport. That is more sustainable than everyone driving every day.",Or maybe you could look into investing into an electric car as I'm pretty sure that there's no negative impact on the environment with those.,NA,NA,NA,NA,NA,NA,NA,NA,Second hand clothes are definitely more sustainable than for example fast fashion purchases.,Buying second hand clothing is also a sure way to create your own unique sense of style as the pieces are singular and not massed produced.,"Again, a lot of these these trendy online stores have unethical work practices, like exploiting and employing children and paying them a wage that is not even enough, dumping rejected products unsustainably and not adhering to environmental sustainability practices.",NA,NA,NA,NA,NA,NA,NA,"Recycling is something that we can all easily do to contribute to making the environment a better place to live for all of us, earth and the animals.","Start off with separating all your waste into sections; paper, glass, plastic, and so on. That will make it easier to deal with","You could also see with one of those waste products you could reuse, for example, you could reuse an old jar of pickles and cultivate a plant in it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,Great idea Claudia. Did you know that plastic is one of the biggest contributor to environmental sustainability issues.,Plastic is often not properly recycled and that can cause it to be dumped in places that can threaten life such as in the oceans.,Getting a reusable is so much better as it will reduce the number of plastic water bottles in demand and you can also get them in cute designs and sizes!,NA,NA,NA,NA,NA,NA,NA,NA,NA,That's an amazing resolution Greg. Eating less meat will definitely help reduce the waste that comes with consuming animal kill. There will be less of an imbalance nature's ecosystem as well.,"Also, that will be a healthier option as you wouldn't be consuming food that has preservatives that are added to keep the meat for long. You could even find yourself wanting to go complete vegan in a few months!",NA,NA,NA,NA,NA,NA,NA,NA,NA
655a0320c98a1b7408463b87,1915,Yes,Male,23,High school diploma,NA,Australia,5,2,4,2,4,2,3,4,4,4,4,2,4,2,4,2,3,4,4,2,4,4,4,2,3,4,4,4,4,4,4,3,4,4,5,2,3,4,2,4,3,4,2,3,5,3,4,2,2,2,3,2,2,4,4,4,4,4,3,"How far away is your work? If you don't want to work, you could just bike there.",Do you have any other routes you can take that would reduce on gas emissions?,"Gas prices are pretty expensive, honestly I'd just start walking.",NA,NA,NA,NA,NA,NA,NA,NA,"You should try some popular thrift store brands first, to get an idea of what you might like. Perhaps The Salvation Army?","You could also try the inner city for more local brands, as they have cheaper clothing, but it won't be as seasonal.","In addition to that, you could go to donation stores to see if there's any clothes that they're willing to give away.",NA,NA,NA,NA,NA,NA,NA,Maybe you should get your grandkids to make recyclable art projects with your bottles?,"Have bins in your home that separate the different types of trash, that way you'll know what to put in each bin.",Recycle batteries and electronic items that you're planning on using later.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah, they're pretty good, but you want to make sure to constantly clean them to ensure that they don't get dirty.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not eating meat doesn't necessarily mean that you'll reduce your carbon footprint, perhaps you should try walking/biking to work?",You could try searching online for tasty vegetarian alternatives to what you're currently eating.,"Maybe see if you're willing to use eco-friendly power alternatives? Like solar energy, wind energy etcera",NA,NA,NA,NA,NA,NA,NA,NA
572915440802f2000e3f1afe,1775,Yes,Male,68,High school diploma,NA,United Kingdom of Great Britain and Northern Ireland,5,4,4,2,5,1,5,4,5,5,4,3,5,3,5,5,1,4,4,5,5,1,4,5,5,5,5,5,1,4,5,4,5,1,5,5,4,4,4,5,1,4,5,5,5,2,4,4,2,2,5,5,5,1,5,4,5,4,4,"You could investigate if there are any car share groups in the local area, or use the local bus service that is regular and reasonably priced.","If you live within a reasonable distance of your workplace you could use a cycle or even start to walk to work, both of which would have lots of health benefits and reduce your carbon foorprint..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There are an ever-increasing number of charity shops on the high street nowadays that offer very cheap second hand clothes in good condition. The next time you are in town, make an effort to look around a few and see what is on offer.","We cannot keep producing and selling vast quantities of cheap, low quality clothing on the scales we currently do, as this is totally unsustainable. Everyone's mind-set has to change about purchasing ""throw away"" clothing.",NA,NA,NA,NA,NA,NA,NA,NA,"You should really recycle as much as possible. Not only will it be easy to do, but it will also contribute to sustainability and reduce the enormous amounts of land-fill rubbish that we currently produce.","All you need to do is to have separate bins in your kitchen. One can be for general non-recyclable waste and another can be for recyclable items such as paper, cardboard, plastic, glass and aluminium foil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"You should purchase a reusable water bottle straight away. Not only are there lots of different sizes and designs available at a reasonable price, but you will no longer need to spend money on expensive branded bottles of water, as you can top-up with tap water anywhere you go.","If you use a reusable water bottle, you will no longer need to purchase branded water products in plastic bottles and this will reduce the overall amount of plastic recycling that is required.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eating less meat is certainly a healthy option, but you must ensure that you still enjoy a healthy diet that includes protein and vitamins.","If all meat-eaters made an active effort to reduce their intake of meat, there would be less cattle reared for food consumption and this would reduce the emmision of gases into the atmosphere.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5b70252c99982e000145ccf7,2432,Yes,Male,33,Master's Degree,NA,United Kingdom of Great Britain and Northern Ireland,4,5,5,3,5,1,5,5,5,5,4,5,5,4,5,4,4,5,3,2,5,5,5,1,4,4,4,5,4,2,5,4,4,3,5,3,2,4,2,5,1,4,2,4,4,2,5,4,2,4,3,2,5,4,5,5,3,2,4,Awesome most places of work have a cycle scheme so they'll help you with a huge discount for a bike too,I'm sure it's difficult to get used to the idea but think of the money you'll save plus the good it'll do the planet,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah I got you, I actually get most of my clothes second hand and it's great you pay half price for designer things.",That's cool you find great clothes secondhand plus 80s and 90s clothes are in fashion now and easy to find secondhand,NA,NA,NA,NA,NA,NA,NA,NA,Ahh I'm not surprised it's unfortunate there's not more people doing it because it's extremely easy it's as simple as sorting your garbage into two bags,"That's great well it's actually really easy, you can even compost your food waste and put it on your garden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oh absolutely I used to be the same but then I realised how much I was spending on it plus the pang of guilt when I throw the bottle away.,Oh yeah that's cool it's much better to have your own personal bottle for you and you can get all kinds and sizes these days,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oh cool yeah I've heard that's not only good for the planet but good for you too!,It's actually something I've been considering myself too maybe I should do it as well and we'll see who can go for longer,That's great what's made you decide to do that?,NA,NA,NA,NA,NA,NA,NA,NA
6052629a19412acabdd2b4cf,2760,Yes,Female,39,Bachelor's Degree,NA,United Kingdom of Great Britain and Northern Ireland,3,2,3,2,4,3,5,3,4,2,3,3,4,3,3,3,2,2,3,3,4,2,4,2,4,4,5,4,2,3,3,4,4,4,4,2,3,2,4,4,2,4,2,4,4,4,4,2,2,3,3,4,4,4,3,4,4,4,4,It depends where you work I suppose. Is there public transport? It would depend how much longer it would take. Could you lift share with people at work?,Maybe you could drive for some of the distance then walk or cycle the rest of the way?,NA,NA,NA,NA,NA,NA,NA,NA,NA,You can get great bargains on second hand clothes in charity shops and online for example eBay or vinted.,"I recently bought boots that have never been worn on eBay for about 20% of the recommended retail price. That’s an absolute steal, you can save so much money.",Many people buy clothing and only wear it a few times so you can find some good quality stuff- it’s not all junk.,NA,NA,NA,NA,NA,NA,NA,"The council here do free recycling, you should ask them for recycling bins.",Even if you start recycling your paper first- just keep a box in the kitchen next to the bin for you to put paper in then you can put it in the recycling bin every so often…it gets easier as it just becomes habit.,I always try and use recycled paper and recycle it because it worries me about trees being cut down as I just think of the animals that lose their homes when trees are cut down.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think it is a great idea to get a reusable bottle. 
Did you see that programme on TV where it showed you all the plastic bottles floating about in the sea? It is such a waste and affecting marine life. It looks terrible as well, imagine living on one of those islands where the plastic bottles build up, must be so upsetting to see that.",The companies that manufacture these plastic bottles are producing so many of them and don’t take enough responsibility to ensure they don’t end up in the sea so we need to stop buying so many of them.,There are so many reusable bottles available now some of them are so pretty.,You could save yourself some money buying a reusable bottle instead of buying a plastic throwaway bottle every day.,NA,NA,NA,NA,NA,NA,NA,NA,"If you can have a varied diet with less meat then why not? If it is to reduce carbon footprint perhaps you could eat meat that is reared locally instead rather than, say, lamb that has been flown over from New Zealand.","You could try eating a wider variety of meat as well such as venison, we have loads of wild venison here and it is delicious, why not try having a venison steak rather than beef?",If it’s for carbon footprint reasons I would advise looking to see where your fruit and veg is coming from as well and try and eat in season.,NA,NA,NA,NA,NA,NA,NA,NA
60a0a3dda042dc48351534ae,2108,Yes,Male,32,Bachelor's Degree,NA,South Africa,2,4,5,2,5,1,5,4,5,2,2,1,4,3,5,4,2,4,4,2,5,4,5,2,5,5,5,5,4,5,5,5,4,4,5,4,4,5,3,5,2,4,2,4,3,2,5,5,3,4,5,3,5,3,5,5,5,3,4,I think it would be great idea because one less vehicle on the road contributes significantly to the reduction of carbon emissions.,If traditional public transport is intimidating then local carpools are an effective way of getting around comfortably and sustainably.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"That is an excellent idea, Thrifting is a very sustainable way of shopping.","Since you can still find good quality, second hand, high fashion, it will go a long way in contributing towards environmental sustainability by reducing the demand on manufacturing new items.",NA,NA,NA,NA,NA,NA,NA,NA,"Your granddaughter is absolutely correct, recycling really goes a long way in effective waste management.","All you have to do is separate your trash into different categories such as Glass, Paper, Plastic etc. and that makes it easier to identify recyclable items from the onset.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"That is an excellent idea, they really go a long way in helping with reducing the effects of plastic manufacturing on the environment.","I, myself have ordered mine already and considering that it is reusable means that it is environmentally sustainable on many levels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It is a great way to start in terms of considering the environmental impact that eating meat has.,"My only take is that, the carbon footprint left as a result of eating meat is miniscule in comparison to other activities that result in carbon emissions.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5f6ee1e71b1cd7433ce58864,2277,Yes,Male,39,Bachelor's Degree,NA,Ireland,3,2,5,3,5,1,5,5,5,5,4,5,5,3,5,2,2,3,2,3,4,4,4,2,5,3,5,4,4,3,3,4,4,4,4,2,2,3,4,4,4,3,2,4,2,3,5,4,2,2,3,4,3,4,4,2,4,2,3,I think it would be great to leave your car at home if you are able to. Maybe you could ask around at work and see if you could organise a carpool so that not everyone is driving to work.,"You could check out the bike to work scheme too. It's a government scheme where you get a discount on buying a bicycle. It's to encourage people to leave their cars at home and cycle to work. It's also great for getting exercise at weekends outside of work,",You should ask your company if you can work from home a few days a week too. That would be a great way of being more sustainable.,NA,NA,NA,NA,NA,NA,NA,NA,I think shopping for second hand clothes would be a great thing to do. There are many different charity shops in town that sell second hand clothes so I think browsing in in those shops would be a great place for you to start.,"Another nice way might be buying things from Facebook Marketplace. My sister Marie told me she got some nice clothes from a local woman who was selling some things that she was sick of wearing. 
My sister was delighted with what she got and the clothes looked brand new on her.",Maybe another option would be just swapping some of your clothes with friends. What your friends might be sick of wearing would be brand new to you.,NA,NA,NA,NA,NA,NA,NA,Yes you should absolutely do it. It will help the environment and it really doesn't take much time to do.The refuse company I use has information on what you need to do to recycle so if you want I can print you off a leaflet that will explain what can and can't be recycled.,I can also call your refuse company and help you get set up with the bins you need. They will then deliver the bins and you can get started.,Another nice thing you could do is set up a compost heap. I have one and I find it very useful. If you like I can call over on my next day off and set it up for you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes I think you should get a reusable one. I have one and I think it's great. It cuts down on plastic waste and mine also keeps the water cold 12 hours so it is better for having a cold drink compared to the plastic bottles.,It's important to shop around and get a good bottle. Some of them are made with bad materials and can have hard to clean parts so be careful about picking up any old reusable bottle.,Buying a reusable bottle will save you a lot of money over time too. With the money you save you could buy a water filter to use at home so you can have even nicer water from your tap.,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think cutting down on meat would be a good thing to do. I have been doing meat free Mondays and Wednesdays for years and I don't miss not having meat on those days.You try going meat free one day a week and take it from there.,"One thing to be very careful of is your health. If you cut down on meat too much you might miss out on important vitamins. I had low B12 from cutting down on meat too much so be careful that you are still eating a balanced diet if you're eating less meat,","One thing I think about carbon footprint is that everyone should be trying to cut down on this in lots of ways. If you cut down on meat but then fly away on 4 holidays a year it is a bit of a waste of time eating less meat.
We should be trying to reduce our carbon footprint in all ways, not just one.",NA,NA,NA,NA,NA,NA,NA,NA
5b915a0598530500014c2270,2389,Yes,Male,61,Bachelor's Degree,NA,United Kingdom of Great Britain and Northern Ireland,4,4,4,2,5,2,5,4,4,5,4,3,5,2,5,2,2,4,4,2,5,3,4,4,4,3,3,5,2,3,3,2,4,2,4,3,5,3,2,4,3,4,4,4,4,2,3,2,2,3,3,2,4,2,4,4,3,4,3,Try public transport,"Cycling, walking  is healthier",Try car sharing,NA,NA,NA,NA,NA,NA,NA,NA,There are on line sites that trade in just this.,Charity shops are a cheap source of clothes.,You can also recycle your own clothes,NA,NA,NA,NA,NA,NA,NA,Try to put as little as you can into general refuse.to reduce the unessessary  amount you contribute towards landfill.,"Organise different containers for glass, paper, metal and plastic and dispose of each containers in an appropriate place","There are other opportunities to dispose of batteries,, electrical",NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes fill it with tap water from home,It will be a lot cheaper,It encourages you to drink  enough water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cooking meat substitutes are a nutritional and are quickly prepared.,Meat substitutess are just as tasty as meat product,Meat free products are generally c cheaper.,NA,NA,NA,NA,NA,NA,NA,NA
60ae466c237c5cf5e33e3df3,2818,Yes,Male,28,Bachelor's Degree,NA,South Africa,5,3,5,2,5,2,4,5,5,4,5,1,4,4,5,3,4,5,3,2,5,4,4,2,4,5,5,5,5,5,3,4,4,5,5,1,4,1,2,5,4,4,2,4,4,4,5,2,4,1,1,2,4,5,2,5,2,2,3,"Matthew, I completely understand where you're coming from. Transitioning away from driving every day can feel daunting at first, but it's definitely worth considering for the environment and your own well-being. Why not start small by trying out alternative modes of transportation, like cycling or walking, for shorter distances? You might find it refreshing and energizing.","Have you looked into public transportation options in our town? Many cities offer reliable bus or train services that can be convenient and cost-effective alternatives to driving. Plus, you can use your commuting time to relax, read, or catch up on tasks, which can make the journey more enjoyable.","Think about carpooling or ridesharing with coworkers or neighbors who live nearby and work in the same area. Sharing a ride not only reduces your carbon footprint but also saves money on fuel and parking expenses. Plus, it can be a great way to connect with others in the community and build relationships.",NA,NA,NA,NA,NA,NA,NA,NA,"Abi, shopping for second-hand clothes is a fantastic way to embrace sustainability while still looking stylish. You would be amazed at the unique finds and designer pieces you can discover at thrift stores, consignment shops, or online platforms. Plus, shopping second hand often means you're giving clothing a new life, reducing waste and your carbon footprint.",Consider organizing clothing swaps with friends or attending local swap events. It's a fun way to refresh your wardrobe without spending a money and encourages a culture of sharing within your community. You might even score some trendy pieces that you wouldn't have found elsewhere.,"""Don't forget about the financial benefits too. Second hand shopping can be much more budget friendly than buying brand new items. You can stretch your clothing budget further and invest in higher quality pieces that will last longer. It's a win-win for both your wallet and the planet.",NA,NA,NA,NA,NA,NA,NA,"Well, Susan, a great way to start recycling is by separating your waste into different bins at home. You can have one for recyclables like paper, plastics, glass, and metals, and another for non-recyclable waste. This simple step will make it easier to dispose of items responsibly",Consider reaching out to your local waste management or recycling center. They often provide resources and guidance on how to effectively recycle in your area. They may even offer recycling pickup services or have drop-off points nearby for items that can't be recycled at home.,"Another helpful tip is to reduce your overall waste by opting for reusable alternatives whenever possible. For instance, using reusable shopping bags, water bottles, and containers can significantly decrease the amount of waste you produce. Every small effort counts towards a more sustainable lifestyle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Claudia, switching to a reusable water bottle is a fantastic idea! Not only will it save you money in the long run, but it also helps reduce plastic waste. You can refill it at the gym's water fountain or even bring it from home filled with filtered water. Plus, many reusable bottles are durable and come in various designs to suit your style.","Consider the convenience factor too. With a reusable bottle, you won't have to rely on buying single use plastic bottles every time you're at the gym. It's a simple change that can make a big difference environmentally, and you'll feel good knowing you're minimizing your plastic consumption.","If you're worried about cleanliness, there are plenty of options with easy to clean designs and features like wide mouth openings for thorough washing. Some even come with built in filters for on the go filtration. Just remember to wash it regularly to keep it hygienic and ready for your next workout.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg, reducing meat consumption is a great way to lower your carbon footprint. You could start by incorporating more plant based meals into your diet, like delicious salads, veggie or stir fries. Not only are these options environmentally friendly, but they're also nutritious and tasty.","Consider trying 'Meatless Mondays' or choosing vegetarian options when dining out. Many restaurants now offer diverse and flavorful vegetarian dishes that are satisfying alternatives to meat based meals. By making small changes like these, you can make a significant impact on reducing greenhouse gas emissions associated with animal agriculture.","Why not explore plant based substitutes for your favorite meat dishes? There are so many innovative alternatives available now, like plant based burgers, sausages, and even 'chicken' nuggets. You might be surprised at how delicious and satisfying these alternatives can be.",NA,NA,NA,NA,NA,NA,NA,NA
5fcbb598516103930bd22135,3748,Yes,Female,51,Bachelor's Degree,NA,India,4,3,4,4,5,1,5,2,5,5,5,5,4,4,5,2,2,3,4,3,5,4,5,2,4,5,5,5,5,4,4,4,2,5,4,1,4,2,4,5,1,3,1,3,2,4,4,5,3,2,2,4,4,3,4,3,4,3,4,"Driving to work everyday with the rising traffic is tedious and tiring.Why dont we try carpooling for a month, this way we can save on the fuel and contribute to pollution control.We could also ask the others travelling the same proute to join us.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,There are so many ready to wear clothes available in the second hand store and that to of good quality.It is sorry to see such good clothes going to waste. I would rather call them pre loved clothes.a good wash and iron will make them look as good as new.,Also some of the good stuff may be relatively cheaper than if you were to buy them first hand at a clothing outlet.You can buy multiplt pieces and mix n match and have multiple sets of clothing at a cheaper rate.,Considering the rising piles of fabric in the dumping grounds using preused clothes will be good for the environment.Whenever you are ready i am willing to join you on your shopping spree to the second hand  clothes store.,NA,NA,NA,NA,NA,NA,NA,Your granddaughter is so very right as far as recycling is concerned. why don't you keep two seperate containers for wet and dry garbage. it will make it easier for you to sort out things and do so as you work or use items',Also you will not have to carry a heavy or huge trash can for disposal everytime.Once you start segregating your wet and dry waste it starts to get easier',"I can comeover and help you start whenrver you want, its reallyeasy and not atall time consuming.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"The reusable water bottles are such a good idea, Claudia. Have you noticed the number  of bottles lying around  the gym and the park outside, the condition of the side lanes are no better.These plastic bottles end up choking the gutters and water ways.",Have you seen the news about the creatures in the sea including sharks and turtles being choked by plastic bottles.Ithonk i will join you in buying that reusable bottle.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"That's a wonderful idea Greg and it is so much easier to do so now with multiple options , like Vegan dishes available. You can also try meals using products eg sustainable fishing.",In many parts of the world plant based products are already used as substitutes for meat like soya chunks or even mushrooms.,NA,NA,NA,NA,NA,NA,NA,NA,NA
6483247637d20bcecd41963b,2665,Yes,Male,52,High school diploma,NA,Ireland,2,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,2,5,3,4,4,5,5,4,4,3,3,5,4,4,3,5,3,3,5,1,4,2,5,5,2,4,3,2,3,4,4,4,4,3,3,4,3,3,"""Mark, it can be hard to adapting to change, but once you try the bus, you will find your commute less stressful.""","""Mark, get the bus! Its cheaper by bus and you will be helping the environment.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Hi Abi. Yes, we live in a shocking 'throw away' culture and it's not sustainable for our world. The second-hand shops are awash with the latest trends. Why don't you give them a try?""","""Hi Abi! Why don't you try the second hand shops first; your purchase could help a charity and you will become 'friends of the earth'!""",NA,NA,NA,NA,NA,NA,NA,NA,"""Susan, I will show you how I recycle; you will pick it up in no time.""","""It's so important to recycle now Susan. If we don't start now we, it could be too late to save the planet!""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Yes, Claudia!I too bring a reusable bottle to the Gym. We must to our bit for the environment.""",""" Claudia, the bottled water from the vending machine is so costly! Get yourself a re-usable bottle and not only will you be saving yourself a few pennies, but you will also be helping the environment.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""You're right Greg! Let's both reduce our carbon footprint and we will both choose the vegan option whenever we are out.""","""Greg, by eating less meat, you will be healthier and will contribute towards a more sustainable earth.""",NA,NA,NA,NA,NA,NA,NA,NA,NA
